cuisine,num_recipes,avg_total_ingredients,avg_luxury_score,pct_dairy,pct_meat,pct_poultry,pct_seafood,pct_vegetable,pct_fruit,pct_grain,pct_sweetener,pct_fat,pct_spice,pct_herb,pct_nut,pct_legume,pct_baked goods,pct_seasoning,pct_condiment,pct_beverage,pct_dessert,pct_aromatic,pct_pasta,pct_seed,pct_egg,GDP_2010,GDP_2022,GDP_growth,GDP_Class,sub_region,PCA1,PCA2,cluster
Iraq,3,6.333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,4461.75196161555,6504.12428393548,0.4577512017455158,Upper-Middle Income,Western Asia,-1.502924717273035,-0.100417021401761,1
Ireland,24,13.708333333333334,1.625,0.3333333333333333,0.2916666666666667,0.125,0.0,0.3333333333333333,0.0416666666666666,0.0833333333333333,0.5,0.5833333333333334,0.2083333333333333,0.0833333333333333,0.0416666666666666,0.0,0.0,0.75,0.0833333333333333,0.8333333333333334,0.125,0.2916666666666667,0.0,0.0833333333333333,0.5,48679.4026820361,106194.755859223,1.1815131248192468,High Income,Northern Europe,3.1317634971592736,-0.8446451714047627,2
Israel,21,7.380952380952381,0.1428571428571428,0.0952380952380952,0.0476190476190476,0.3333333333333333,0.0,0.5714285714285714,0.5238095238095238,0.238095238095238,0.0476190476190476,0.6666666666666666,0.3333333333333333,0.1904761904761904,0.0,0.0,0.0,0.5238095238095238,0.1904761904761904,0.3333333333333333,0.0,0.5714285714285714,0.0,0.0,0.0,31338.5568903917,54930.7261602593,0.7528160710265788,High Income,Western Asia,-0.1895982551500767,-0.7594861748395226,1
Italy,227,9.568281938325992,1.2334801762114538,0.2599118942731278,0.3083700440528634,0.2158590308370044,0.0572687224669603,0.3259911894273127,0.105726872246696,0.0572687224669603,0.2951541850220264,0.5242290748898678,0.3920704845814978,0.2070484581497797,0.0440528634361233,0.039647577092511,0.092511013215859,0.5682819383259912,0.0572687224669603,0.4757709251101321,0.0440528634361233,0.4361233480176211,0.092511013215859,0.0044052863436123,0.3568281938325991,36184.7118698678,35635.7442204098,-0.0151712593824782,High Income,Southern Europe,0.6019902723451892,-0.989245258121128,2
Jamaica,48,12.8125,0.6666666666666666,0.0416666666666666,0.1458333333333333,0.2083333333333333,0.0208333333333333,0.25,0.3125,0.0833333333333333,0.4375,0.6666666666666666,0.7083333333333334,0.3125,0.0208333333333333,0.0416666666666666,0.0,0.7291666666666666,0.1666666666666666,0.5,0.0,0.5416666666666666,0.0,0.0416666666666666,0.1458333333333333,4809.977380312,6022.15341099999,0.2520128339167704,Upper-Middle Income,Caribbean,-0.217633562489783,0.4419529276926787,1
Japan,160,11.0375,0.925,0.025,0.175,0.10625,0.14375,0.35,0.05,0.2875,0.31875,0.425,0.125,0.0125,0.0125,0.0125,0.04375,0.35625,0.475,0.5125,0.0,0.4875,0.0,0.04375,0.2625,44968.1562349739,34017.2718075024,-0.2435253153420257,High Income,Eastern Asia,0.3443837216896887,-0.9583778674766408,1
Jordan,1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3718.46571622945,4332.25159897931,0.1650642844630669,Upper-Middle Income,Western Asia,-1.7433308528100353,-0.5264379823595849,1
Korea (Democratic People's Republic of),1,30.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,Unknown,Eastern Asia,2.704117134846488,2.3491486405559128,3
"Korea, Republic of",124,12.290322580645162,1.032258064516129,0.0403225806451612,0.1612903225806451,0.1048387096774193,0.0564516129032258,0.3467741935483871,0.0725806451612903,0.2096774193548387,0.4677419354838709,0.5645161290322581,0.3306451612903225,0.0161290322580645,0.0241935483870967,0.064516129032258,0.0,0.4435483870967742,0.5645161290322581,0.4274193548387097,0.0,0.7741935483870968,0.0,0.2096774193548387,0.1854838709677419,,,,Unknown,Eastern Asia,-0.0668980773964326,0.1989051903264423,1
Kuwait,1,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39212.2726673435,40077.238047746,0.0220585373293819,High Income,Western Asia,-0.0960855053944557,-1.7354337940052595,2
Latvia,3,4.666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,11188.4191700977,20229.4613617326,0.8080714580124146,High Income,Northern Europe,-0.6163612996369073,-0.3489744396367948,1
Lebanon,54,10.22222222222222,0.5,0.0925925925925925,0.1296296296296296,0.0555555555555555,0.0,0.3148148148148148,0.4444444444444444,0.1481481481481481,0.1851851851851851,0.6666666666666666,0.5,0.1296296296296296,0.0925925925925925,0.074074074074074,0.1666666666666666,0.7592592592592593,0.1111111111111111,0.5185185185185185,0.0,0.4074074074074074,0.0,0.0185185185185185,0.0555555555555555,7625.81051551165,3654.35845534878,-0.5207908132630027,Lower-Middle Income,Western Asia,-0.8641532361157642,-0.6156255480955689,1
Liberia,1,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,492.252808033724,744.617175237387,0.5126722754751123,Low Income,Western Africa,-0.302357034868894,0.2930846069086599,1
Lithuania,7,6.714285714285714,0.1428571428571428,0.0,0.4285714285714285,0.0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0,0.1428571428571428,0.2857142857142857,0.4285714285714285,0.0,0.4285714285714285,0.0,0.2857142857142857,0.5714285714285714,11829.122609457,25085.784063499,1.1206800277345783,High Income,Northern Europe,-0.7910542410940263,0.2006184858742968,1
Malaysia,30,16.533333333333335,1.9333333333333331,0.1333333333333333,0.2333333333333333,0.1666666666666666,0.3,0.3,0.3333333333333333,0.2,0.4666666666666667,0.6,0.3666666666666666,0.1666666666666666,0.1,0.1333333333333333,0.0333333333333333,0.5333333333333333,0.3,0.5,0.0333333333333333,0.7,0.0,0.0,0.1,8899.34505544675,11748.0919307944,0.3201074750556058,Upper-Middle Income,South-Eastern Asia,1.6049189127649952,0.6926913575503189,3
Mali,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,670.369098976461,813.965034073188,0.2142042873336098,Low Income,Western Africa,-0.7633102786545904,-0.5323720134019965,1
Malta,2,10.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,21946.6069676515,36142.2058531852,0.646824308944772,High Income,Southern Europe,0.6043691012280529,-0.1642905603710199,1
Mexico,250,8.34,0.456,0.252,0.26,0.284,0.02,0.4,0.192,0.208,0.052,0.476,0.432,0.12,0.0,0.052,0.292,0.556,0.096,0.304,0.008,0.628,0.0,0.004,0.1,9728.80078377082,11385.4070757929,0.1702785706934777,Upper-Middle Income,Central America,-0.7895008643538856,-0.3097711082083546,1
Mongolia,14,14.285714285714286,1.5,0.0,0.0,0.1428571428571428,0.0714285714285714,0.2857142857142857,0.0714285714285714,0.7857142857142857,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,0.2857142857142857,0.8571428571428571,0.6428571428571429,0.0,0.6428571428571429,0.0,0.1428571428571428,0.0,2625.21881402433,4993.51487463495,0.9021328233512615,Upper-Middle Income,Eastern Asia,0.915961492548173,1.214358630872204,3
Morocco,24,23.375,0.2916666666666667,0.0416666666666666,0.125,0.25,0.0416666666666666,0.5833333333333334,0.3333333333333333,0.0416666666666666,0.0833333333333333,0.7916666666666666,0.8333333333333334,0.1666666666666666,0.0,0.2083333333333333,0.0,0.6666666666666666,0.1666666666666666,0.2083333333333333,0.0,0.7916666666666666,0.0,0.0,0.0,3067.9853515625,3455.39624023438,0.1262753384642383,Lower-Middle Income,Northern Africa,0.3631387629943299,1.7803507070580145,3
Myanmar,6,11.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.0,1.0,0.0,0.0,0.0,1010.53417343401,1158.05005034332,0.1459781180957193,Lower-Middle Income,South-Eastern Asia,-0.1736902499495626,0.1622216273709036,1
